Area	Campaign	Event label	Date/Time	Latitude	Longitude
Weddell Sea	ANT-IX/3	PS18/06320	1991-01-29T10:33	-76.600	-31.500
Weddell Sea	ANT-IX/3	PS18/06321	1991-01-31T05:36	-76.600	-31.000
Weddell Sea	ANT-IX/3	PS18/06322	1991-01-31T10:33	-76.600	-31.000
Weddell Sea	ANT-IX/3	PS18/06323	1991-02-01T10:33	-76.600	-31.000
Weddell Sea	ANT-IX/3	PS18/06324	1991-02-02T05:29	-76.600	-31.000
Weddell Sea	ANT-IX/3	PS18/06325	1991-02-02T10:33	-76.600	-31.000
Weddell Sea	ANT-IX/3	PS18/06326	1991-02-03T10:39	-75.300	-25.900
Weddell Sea	ANT-IX/3	PS18/06327	1991-02-04T10:38	-75.300	-26.500
Weddell Sea	ANT-IX/3	PS18/06328	1991-02-05T10:33	-74.500	-25.800
Weddell Sea	ANT-IX/3	PS18/06329	1991-02-06T10:38	-73.700	-26.200
Weddell Sea	ANT-IX/3	PS18/06330	1991-02-07T10:33	-72.900	-25.700
Weddell Sea	ANT-IX/3	PS18/06331	1991-02-08T05:35	-71.500	-24.800
Weddell Sea	ANT-IX/3	PS18/06332	1991-02-08T10:33	-71.500	-24.800
Weddell Sea	ANT-IX/3	PS18/06333	1991-02-09T10:33	-71.400	-24.800
Weddell Sea	ANT-IX/3	PS18/06334	1991-02-10T10:33	-71.400	-24.200
Weddell Sea	ANT-IX/3	PS18/06335	1991-02-11T10:35	-71.200	-21.600
Weddell Sea	ANT-IX/3	PS18/06336	1991-02-12T10:33	-71.200	-20.600
Weddell Sea	ANT-IX/3	PS18/06337	1991-02-13T10:33	-72.200	-17.200
Weddell Sea	ANT-IX/3	PS18/06338	1991-02-14T10:33	-70.700	-12.800
Weddell Sea	ANT-IX/3	PS18/06339	1991-02-15T10:33	-70.200	-9.900
Weddell Sea	ANT-IX/3	PS18/06340	1991-02-16T05:36	-70.300	-7.000
Weddell Sea	ANT-IX/3	PS18/06341	1991-02-16T10:33	-70.300	-6.900
Weddell Sea	ANT-IX/3	PS18/06342	1991-02-17T10:33	-70.100	-4.000
Weddell Sea	ANT-IX/3	PS18/06343	1991-02-18T10:37	-69.900	-1.500
Lazarer Sea	ANT-IX/3	PS18/06344	1991-02-19T10:33	-69.900	1.400
Lazarer Sea	ANT-IX/3	PS18/06345	1991-02-20T10:33	-70.000	6.000
Lazarer Sea	ANT-IX/3	PS18/06346	1991-02-21T10:33	-69.700	10.800
Lazarer Sea	ANT-IX/3	PS18/06347	1991-02-22T10:07	-69.800	9.900
Lazarer Sea	ANT-IX/3	PS18/06348	1991-02-23T10:33	-70.000	6.300
Lazarer Sea	ANT-IX/3	PS18/06349	1991-02-24T10:33	-69.700	6.300
Lazarer Sea	ANT-IX/3	PS18/06350	1991-02-25T10:33	-68.800	6.200
Lazarer Sea	ANT-IX/3	PS18/06351	1991-02-26T10:42	-69.500	5.800
Lazarer Sea	ANT-IX/3	PS18/06352	1991-02-27T10:33	-69.800	0.800
Lazarer Sea	ANT-IX/3	PS18/06353	1991-02-28T10:33	-69.600	1.300
Lazarer Sea	ANT-IX/3	PS18/06354	1991-03-01T10:32	-69.100	0.900
Lazarer Sea	ANT-IX/3	PS18/06355	1991-03-02T10:33	-68.800	0.900
Lazarer Sea	ANT-IX/3	PS18/06356	1991-03-03T10:32	-68.200	1.000
Lazarer Sea	ANT-IX/3	PS18/06357	1991-03-04T10:33	-66.800	6.300
Lazarer Sea	ANT-IX/3	PS18/06358	1991-03-05T10:37	-67.300	6.300
Lazarer Sea	ANT-IX/3	PS18/06359	1991-03-06T10:32	-68.300	6.300
Lazarer Sea	ANT-IX/3	PS18/06360	1991-03-07T10:33	-69.500	9.400
Lazarer Sea	ANT-IX/3	PS18/06361	1991-03-08T05:37	-69.800	12.100
Lazarer Sea	ANT-IX/3	PS18/06362	1991-03-08T10:33	-70.000	11.800
Lazarer Sea	ANT-IX/3	PS18/06363	1991-03-09T05:31	-69.900	11.800
Lazarer Sea	ANT-IX/3	PS18/06364	1991-03-09T10:33	-70.000	11.800
Lazarer Sea	ANT-IX/3	PS18/06365	1991-03-10T10:35	-70.000	5.200
Lazarer Sea	ANT-IX/3	PS18/06366	1991-03-11T10:33	-70.000	4.100
Lazarer Sea	ANT-IX/3	PS18/06367	1991-03-18T10:36	-66.200	3.400
South Atlantic Ocean	ANT-IX/3	PS18/06368	1991-03-19T10:32	-64.200	3.700
South Atlantic Ocean	ANT-IX/3	PS18/06369	1991-03-20T10:33	-60.600	4.000
South Atlantic Ocean	ANT-IX/3	PS18/06370	1991-03-21T10:33	-58.100	4.000
South Atlantic Ocean	ANT-IX/3	PS18/06371	1991-03-22T10:33	-55.100	5.900
South Atlantic Ocean	ANT-IX/3	PS18/06372	1991-03-23T10:33	-51.400	8.400
South Atlantic Ocean	ANT-IX/3	PS18/06373	1991-03-24T10:33	-48.000	10.600
South Atlantic Ocean	ANT-IX/3	PS18/06374	1991-03-25T10:35	-43.600	13.200
South Atlantic Ocean	ANT-IX/3	PS18/06375	1991-03-26T10:33	-40.300	15.000
South Atlantic Ocean	ANT-IX/3	PS18/06376	1991-03-28T10:33	-37.000	16.700
South Atlantic Ocean	ANT-IX/4	PS18/06377	1991-04-01T10:29	-40.600	13.900
South Atlantic Ocean	ANT-IX/4	PS18/06378	1991-04-02T10:31	-41.400	13.100
South Atlantic Ocean	ANT-IX/4	PS18/06379	1991-04-03T10:40	-42.700	12.200
South Atlantic Ocean	ANT-IX/4	PS18/06380	1991-04-06T10:33	-47.800	8.000
South Atlantic Ocean	ANT-IX/4	PS18/06381	1991-04-07T10:34	-49.500	6.400
South Atlantic Ocean	ANT-IX/4	PS18/06382	1991-04-08T10:35	-53.100	5.200
South Atlantic Ocean	ANT-IX/4	PS18/06383	1991-04-09T10:34	-54.300	3.200
South Atlantic Ocean	ANT-IX/4	PS18/06384	1991-04-10T10:38	-54.300	-2.500
South Atlantic Ocean	ANT-IX/4	PS18/06385	1991-04-11T10:35	-52.000	-3.900
South Atlantic Ocean	ANT-IX/4	PS18/06386	1991-04-12T10:35	-49.500	-3.100
South Atlantic Ocean	ANT-IX/4	PS18/06387	1991-04-13T10:35	-45.900	-1.600
South Atlantic Ocean	ANT-IX/4	PS18/06388	1991-04-14T10:34	-41.700	0.200
South Atlantic Ocean	ANT-IX/4	PS18/06389	1991-04-15T11:09	-38.500	1.600
South Atlantic Ocean	ANT-IX/4	PS18/06390	1991-04-16T10:33	-34.700	3.200
South Atlantic Ocean	ANT-IX/4	PS18/06391	1991-04-17T10:32	-29.900	5.300
South Atlantic Ocean	ANT-IX/4	PS18/06392	1991-04-19T10:34	-20.000	9.100
South Atlantic Ocean	ANT-IX/4	PS18/06393	1991-04-20T10:35	-17.600	5.700
South Atlantic Ocean	ANT-IX/4	PS18/06394	1991-04-21T10:33	-14.300	1.300
South Atlantic Ocean	ANT-IX/4	PS18/06395	1991-04-22T10:37	-11.000	-3.000
South Atlantic Ocean	ANT-IX/4	PS18/06396	1991-04-23T10:32	-7.700	-7.100
South Atlantic Ocean	ANT-IX/4	PS18/06397	1991-04-24T10:32	-4.400	-11.300
South Atlantic Ocean	ANT-IX/4	PS18/06398	1991-04-25T10:29	-1.200	-15.400
South Atlantic Ocean	ANT-IX/4	PS18/06399	1991-04-26T10:36	-0.100	-17.000
South Atlantic Ocean	ANT-V/4	PS10/02011	1986-12-28T10:59	-40.900	18.000
South Atlantic Ocean	ANT-V/4	PS10/02012	1986-12-29T10:50	-43.670	13.700
South Atlantic Ocean	ANT-V/4	PS10/02013	1986-12-30T10:46	-46.600	9.400
South Atlantic Ocean	ANT-V/4	PS10/02014	1986-12-31T10:55	-50.150	5.800
South Atlantic Ocean	ANT-V/4	PS10/02015	1987-01-01T10:58	-53.900	3.700
South Atlantic Ocean	ANT-V/4	PS10/02016	1987-01-02T11:05	-57.100	3.100
South Atlantic Ocean	ANT-V/4	PS10/02017	1987-01-03T10:54	-60.950	2.180
South Atlantic Ocean	ANT-V/4	PS10/02018	1987-01-04T10:54	-64.400	0.300
Weddell Sea	ANT-V/4	PS10/02019	1987-01-05T10:54	-66.500	-3.900
Weddell Sea	ANT-V/4	PS10/02020	1987-01-06T04:44	-69.900	-7.400
Weddell Sea	ANT-V/4	PS10/02021	1987-01-07T04:46	-70.600	-8.150
Weddell Sea	ANT-V/4	PS10/02022	1987-01-08T04:55	-70.300	-10.900
Weddell Sea	ANT-V/4	PS10/02023	1987-01-09T04:47	-71.700	-16.850
Weddell Sea	ANT-V/4	PS10/02024	1987-01-10T04:53	-74.500	-25.500
Weddell Sea	ANT-V/4	PS10/02025	1987-01-12T11:02	-76.550	-30.600
Weddell Sea	ANT-V/4	PS10/02026	1987-01-13T04:50	-76.650	-30.600
Weddell Sea	ANT-V/4	PS10/02027	1987-01-13T11:01	-76.650	-30.600
Weddell Sea	ANT-V/4	PS10/02028	1987-01-14T04:57	-75.870	-31.850
Weddell Sea	ANT-V/4	PS10/02029	1987-01-14T10:56	-75.550	-34.600
Weddell Sea	ANT-V/4	PS10/02030	1987-01-15T04:51	-75.850	-36.200
Weddell Sea	ANT-V/4	PS10/02031	1987-01-15T08:02	-75.900	-36.300
Weddell Sea	ANT-V/4	PS10/02032	1987-01-16T04:42	-75.850	-36.470
Weddell Sea	ANT-V/4	PS10/02033	1987-01-16T10:54	-75.850	-36.450
Weddell Sea	ANT-V/4	PS10/02034	1987-01-17T04:46	-75.450	-33.680
Weddell Sea	ANT-V/4	PS10/02035	1987-01-18T04:43	-75.500	-30.200
Weddell Sea	ANT-V/4	PS10/02036	1987-01-19T04:43	-74.300	-26.100
Weddell Sea	ANT-V/4	PS10/02037	1987-01-20T04:46	-72.200	-16.200
Weddell Sea	ANT-V/4	PS10/02038	1987-01-21T04:44	-70.400	-8.850
Weddell Sea	ANT-V/4	PS10/02039	1987-01-22T04:47	-70.600	-8.140
Weddell Sea	ANT-V/4	PS10/02040	1987-01-23T06:48	-70.600	-8.150
Weddell Sea	ANT-V/4	PS10/02041	1987-01-24T04:40	-69.900	-9.100
Weddell Sea	ANT-V/4	PS10/02042	1987-01-25T04:39	-70.150	-13.850
Weddell Sea	ANT-V/4	PS10/02043	1987-01-26T04:39	-70.900	-13.600
Weddell Sea	ANT-V/4	PS10/02044	1987-01-27T04:39	-70.400	-14.150
Weddell Sea	ANT-V/4	PS10/02045	1987-01-28T04:40	-70.500	-14.550
Weddell Sea	ANT-V/4	PS10/02046	1987-01-30T04:40	-70.600	-18.850
Weddell Sea	ANT-V/4	PS10/02047	1987-01-30T10:56	-71.000	-17.800
Weddell Sea	ANT-V/4	PS10/02048	1987-01-31T04:36	-71.750	-18.800
Weddell Sea	ANT-V/4	PS10/02049	1987-02-01T04:37	-71.400	-21.200
Weddell Sea	ANT-V/4	PS10/02050	1987-02-02T04:37	-72.430	-20.000
Weddell Sea	ANT-V/4	PS10/02051	1987-02-03T04:35	-72.900	-20.100
Weddell Sea	ANT-V/4	PS10/02052	1987-02-04T04:36	-73.900	-24.400
Weddell Sea	ANT-V/4	PS10/02053	1987-02-05T04:32	-75.250	-27.900
Weddell Sea	ANT-V/4	PS10/02054	1987-02-06T04:34	-74.900	-27.500
Weddell Sea	ANT-V/4	PS10/02055	1987-02-07T04:36	-75.550	-30.250
Weddell Sea	ANT-V/4	PS10/02056	1987-02-08T04:36	-76.000	-34.000
Weddell Sea	ANT-V/4	PS10/02057	1987-02-09T04:38	-74.620	-33.500
Weddell Sea	ANT-V/4	PS10/02058	1987-02-10T04:34	-74.650	-37.000
Weddell Sea	ANT-V/4	PS10/02059	1987-02-11T04:33	-74.300	-35.450
Weddell Sea	ANT-V/4	PS10/02060	1987-02-12T04:31	-74.200	-36.400
Weddell Sea	ANT-V/4	PS10/02061	1987-02-13T04:33	-74.100	-35.700
Weddell Sea	ANT-V/4	PS10/02062	1987-02-14T04:37	-73.600	-35.120
Weddell Sea	ANT-V/4	PS10/02063	1987-02-15T04:32	-72.900	-31.350
Weddell Sea	ANT-V/4	PS10/02064	1987-02-16T04:31	-73.500	-27.850
Weddell Sea	ANT-V/4	PS10/02065	1987-02-17T05:09	-73.700	-28.800
Weddell Sea	ANT-V/4	PS10/02066	1987-02-18T04:29	-73.650	-26.900
Weddell Sea	ANT-V/4	PS10/02067	1987-02-19T04:31	-74.300	-27.700
Weddell Sea	ANT-V/4	PS10/02068	1987-02-20T04:30	-74.600	-26.100
Weddell Sea	ANT-V/4	PS10/02069	1987-02-21T04:42	-73.400	-22.100
Weddell Sea	ANT-V/4	PS10/02070	1987-02-22T04:29	-72.700	-20.000
Weddell Sea	ANT-V/4	PS10/02071	1987-02-23T04:31	-71.000	-18.000
Weddell Sea	ANT-V/4	PS10/02072	1987-02-24T04:30	-71.200	-13.800
Weddell Sea	ANT-V/4	PS10/02073	1987-02-25T04:32	-70.700	-13.350
Weddell Sea	ANT-V/4	PS10/02074	1987-02-26T04:30	-70.530	-12.250
Weddell Sea	ANT-V/4	PS10/02075	1987-02-27T04:27	-70.600	-8.100
Weddell Sea	ANT-V/4	PS10/02076	1987-02-27T10:58	-70.600	-8.100
Weddell Sea	ANT-V/4	PS10/02077	1987-02-28T04:30	-70.600	-8.100
Weddell Sea	ANT-V/4	PS10/02078	1987-02-28T10:46	-70.600	-8.100
Weddell Sea	ANT-V/4	PS10/02079	1987-03-01T04:30	-70.600	-8.100
Weddell Sea	ANT-V/4	PS10/02080	1987-03-02T04:36	-69.800	-6.700
Weddell Sea	ANT-V/4	PS10/02081	1987-03-03T10:40	-68.700	-14.500
Weddell Sea	ANT-V/4	PS10/02082	1987-03-04T10:40	-68.600	-24.000
Weddell Sea	ANT-V/4	PS10/02083	1987-03-05T10:32	-67.250	-31.100
Weddell Sea	ANT-V/4	PS10/02084	1987-03-06T10:30	-66.200	-36.400
Weddell Sea	ANT-V/4	PS10/02085	1987-03-07T10:34	-65.000	-42.000
Weddell Sea	ANT-V/4	PS10/02086	1987-03-08T10:28	-63.400	-44.600
Scotia Sea	ANT-V/4	PS10/02087	1987-03-09T10:25	-61.200	-49.450
Scotia Sea	ANT-V/4	PS10/02088	1987-03-10T10:32	-59.700	-51.600
Scotia Sea	ANT-V/4	PS10/02089	1987-03-11T10:28	-55.900	-54.150
South Atlantic Ocean	ANT-V/4	PS10/02090	1987-03-12T10:30	-52.600	-56.700
South Atlantic Ocean	ANT-V/4	PS10/02091	1987-03-13T10:27	-50.000	-58.800
South Atlantic Ocean	ANT-VI/2	PS12/02278	1987-10-23T11:12	-45.200	-53.700
South Atlantic Ocean	ANT-VI/2	PS12/02279	1987-10-25T10:48	-54.500	-55.200
Scotia Sea	ANT-VI/2	PS12/02280	1987-10-26T10:45	-59.500	-56.200
Scotia Sea	ANT-VI/2	PS12/02281	1987-10-27T07:41	-62.900	-56.900
Scotia Sea	ANT-VI/2	PS12/02282	1987-10-29T10:42	-61.200	-55.600
Scotia Sea	ANT-VI/2	PS12/02283	1987-10-30T10:40	-61.100	-56.000
Scotia Sea	ANT-VI/2	PS12/02284	1987-10-31T10:35	-61.000	-56.000
Scotia Sea	ANT-VI/2	PS12/02285	1987-11-01T10:35	-60.800	-55.700
Weddell Sea	ANT-VI/2	PS12/02286	1987-11-02T10:32	-63.400	-54.200
Scotia Sea	ANT-VI/2	PS12/02287	1987-11-03T10:47	-61.700	-54.200
Scotia Sea	ANT-VI/2	PS12/02288	1987-11-04T10:34	-61.000	-55.100
Scotia Sea	ANT-VI/2	PS12/02289	1987-11-05T10:34	-61.750	-55.900
Scotia Sea	ANT-VI/2	PS12/02290	1987-11-06T08:11	-63.400	-57.000
Scotia Sea	ANT-VI/2	PS12/02291	1987-11-07T06:47	-62.200	-57.600
Scotia Sea	ANT-VI/2	PS12/02292	1987-11-08T10:31	-60.900	-58.500
Scotia Sea	ANT-VI/2	PS12/02293	1987-11-09T10:33	-62.700	-57.200
Scotia Sea	ANT-VI/2	PS12/02294	1987-11-10T06:15	-62.050	-57.350
Scotia Sea	ANT-VI/2	PS12/02295	1987-11-11T10:28	-60.300	-58.900
Scotia Sea	ANT-VI/2	PS12/02296	1987-11-12T10:28	-60.800	-58.600
Scotia Sea	ANT-VI/2	PS12/02297	1987-11-13T10:23	-62.200	-57.550
Scotia Sea	ANT-VI/2	PS12/02298	1987-11-14T12:05	-63.400	-56.900
Scotia Sea	ANT-VI/2	PS12/02299	1987-11-15T10:29	-62.500	-59.300
Scotia Sea	ANT-VI/2	PS12/02300	1987-11-16T10:30	-63.400	-59.900
Scotia Sea	ANT-VI/2	PS12/02301	1987-11-17T10:27	-63.550	-60.700
Scotia Sea	ANT-VI/2	PS12/02302	1987-11-18T10:27	-62.350	-61.300
Drake Passage	ANT-VI/2	PS12/02303	1987-11-19T10:34	-61.350	-63.900
Drake Passage	ANT-VI/2	PS12/02304	1987-11-20T10:26	-62.700	-62.300
Scotia Sea	ANT-VI/2	PS12/02305	1987-11-21T10:27	-64.000	-61.700
Drake Passage	ANT-VI/2	PS12/02306	1987-11-22T10:31	-63.300	-63.700
South Pacific Ocean	ANT-VI/2	PS12/02308	1987-11-24T10:28	-63.600	-67.700
Drake Passage	ANT-VI/2	PS12/02309	1987-11-25T10:28	-62.300	-65.600
Drake Passage	ANT-VI/2	PS12/02310	1987-11-26T10:29	-62.800	-64.300
Drake Passage	ANT-VI/2	PS12/02311	1987-11-27T08:19	-64.400	-62.100
Drake Passage	ANT-VI/2	PS12/02312	1987-11-28T10:26	-65.200	-64.100
South Pacific Ocean	ANT-VI/2	PS12/02313	1987-11-30T10:28	-66.800	-68.900
South Pacific Ocean	ANT-VI/2	PS12/02314	1987-12-01T10:28	-64.200	-67.700
Drake Passage	ANT-VI/2	PS12/02315	1987-12-02T10:25	-64.100	-65.250
South Pacific Ocean	ANT-VI/2	PS12/02316	1987-12-03T10:26	-64.800	-67.600
South Pacific Ocean	ANT-VI/2	PS12/02317	1987-12-04T10:27	-63.900	-69.600
South Pacific Ocean	ANT-VI/2	PS12/02318	1987-12-05T10:25	-65.550	-71.200
Drake Passage	ANT-VI/2	PS12/02319	1987-12-06T10:28	-64.100	-64.800
Scotia Sea	ANT-VI/2	PS12/02320	1987-12-07T10:35	-62.800	-60.400
Scotia Sea	ANT-VI/2	PS12/02321	1987-12-08T10:25	-62.800	-59.900
Scotia Sea	ANT-VI/2	PS12/02322	1987-12-09T10:23	-62.400	-57.900
Weddell Sea	ANT-VI/2	PS12/02323	1987-12-11T10:25	-63.400	-56.600
Scotia Sea	ANT-VI/2	PS12/02324	1987-12-12T10:25	-61.300	-54.900
Scotia Sea	ANT-VI/2	PS12/02325	1987-12-13T10:24	-61.000	-55.200
Scotia Sea	ANT-VI/2	PS12/02326	1987-12-14T07:19	-60.800	-55.400
Scotia Sea	ANT-VI/2	PS12/02327	1987-12-15T05:49	-60.900	-55.200
Scotia Sea	ANT-VI/2	PS12/02328	1987-12-16T10:24	-61.200	-55.700
Scotia Sea	ANT-VI/2	PS12/02329	1987-12-17T10:25	-60.300	-58.900
Drake Passage	ANT-VI/2	PS12/02330	1987-12-18T10:24	-57.400	-62.900
Scotia Sea	ANT-VI/3	PS12/02331	1987-12-23T10:38	-58.700	-54.800
Scotia Sea	ANT-VI/3	PS12/02332	1987-12-24T10:13	-60.680	-47.700
Weddell Sea	ANT-VI/3	PS12/02333	1987-12-25T10:31	-63.680	-42.650
Weddell Sea	ANT-VI/3	PS12/02334	1987-12-26T09:52	-63.180	-42.980
Weddell Sea	ANT-VI/3	PS12/02335	1987-12-28T10:04	-60.730	-33.030
Weddell Sea	ANT-VI/3	PS12/02336	1987-12-29T09:52	-61.300	-23.900
Weddell Sea	ANT-VI/3	PS12/02337	1987-12-30T09:51	-64.600	-16.850
Weddell Sea	ANT-VI/3	PS12/02338	1987-12-31T09:43	-68.670	-10.970
Weddell Sea	ANT-VI/3	PS12/02339	1988-01-01T09:49	-70.460	-8.300
Weddell Sea	ANT-VI/3	PS12/02340	1988-01-02T09:45	-70.480	-8.280
Weddell Sea	ANT-VI/3	PS12/02341	1988-01-03T09:42	-70.280	-8.280
Weddell Sea	ANT-VI/3	PS12/02342	1988-01-04T09:40	-71.180	-12.950
Weddell Sea	ANT-VI/3	PS12/02343	1988-01-05T09:55	-74.400	-25.520
Weddell Sea	ANT-VI/3	PS12/02344	1988-01-07T09:55	-75.500	-27.000
Weddell Sea	ANT-VI/3	PS12/02345	1988-01-08T09:49	-72.930	-20.870
Weddell Sea	ANT-VI/3	PS12/02346	1988-01-09T09:30	-71.150	-12.100
Weddell Sea	ANT-VI/3	PS12/02347	1988-01-10T09:34	-68.570	-5.800
Weddell Sea	ANT-VI/3	PS12/02348	1988-01-11T09:27	-66.050	-0.820
South Atlantic Ocean	ANT-VI/3	PS12/02349	1988-01-12T09:28	-65.620	0.430
South Atlantic Ocean	ANT-VI/3	PS12/02350	1988-01-13T09:27	-64.520	3.100
Weddell Sea	ANT-VI/3	PS12/02351	1988-01-16T09:30	-68.530	-5.780
Weddell Sea	ANT-VI/3	PS12/02352	1988-01-17T05:10	-70.370	-8.200
Weddell Sea	ANT-VI/3	PS12/02353	1988-01-17T09:49	-70.420	-8.300
Weddell Sea	ANT-VI/3	PS12/02354	1988-01-18T09:25	-70.580	-14.370
Weddell Sea	ANT-VI/3	PS12/02355	1988-01-19T09:29	-71.120	-12.980
Weddell Sea	ANT-VI/3	PS12/02356	1988-01-20T09:28	-72.850	-19.880
Weddell Sea	ANT-VI/3	PS12/02357	1988-01-21T09:26	-74.250	-26.300
Weddell Sea	ANT-VI/3	PS12/02358	1988-01-22T09:17	-74.070	-27.700
Weddell Sea	ANT-VI/3	PS12/02359	1988-01-23T09:13	-73.720	-28.720
Weddell Sea	ANT-VI/3	PS12/02360	1988-01-24T09:13	-74.130	-27.770
Weddell Sea	ANT-VI/3	PS12/02361	1988-01-25T09:07	-74.050	-31.680
Weddell Sea	ANT-VI/3	PS12/02362	1988-01-26T09:15	-74.130	-33.650
Weddell Sea	ANT-VI/3	PS12/02363	1988-01-27T09:15	-74.680	-38.070
Weddell Sea	ANT-VI/3	PS12/02364	1988-01-28T09:13	-74.220	-36.680
Weddell Sea	ANT-VI/3	PS12/02365	1988-01-29T09:17	-75.270	-34.630
Weddell Sea	ANT-VI/3	PS12/02366	1988-01-30T09:22	-76.930	-34.300
Weddell Sea	ANT-VI/3	PS12/02367	1988-01-31T09:07	-78.030	-39.330
Weddell Sea	ANT-VI/3	PS12/02368	1988-02-01T09:15	-78.100	-36.430
Weddell Sea	ANT-VI/3	PS12/02369	1988-02-02T09:15	-78.200	-36.880
Weddell Sea	ANT-VI/3	PS12/02370	1988-02-03T09:10	-75.320	-32.950
Weddell Sea	ANT-VI/3	PS12/02371	1988-02-04T09:16	-75.500	-27.030
Weddell Sea	ANT-VI/3	PS12/02372	1988-02-05T09:10	-74.030	-22.600
Weddell Sea	ANT-VI/3	PS12/02373	1988-02-06T09:15	-72.000	-16.130
Weddell Sea	ANT-VI/3	PS12/02374	1988-02-07T09:17	-70.970	-14.100
Weddell Sea	ANT-VI/3	PS12/02375	1988-02-08T09:10	-71.200	-13.150
Weddell Sea	ANT-VI/3	PS12/02376	1988-02-09T09:11	-71.050	-13.100
Weddell Sea	ANT-VI/3	PS12/02377	1988-02-10T09:13	-71.070	-11.920
Weddell Sea	ANT-VI/3	PS12/02378	1988-02-11T09:11	-70.700	-13.420
Weddell Sea	ANT-VI/3	PS12/02379	1988-02-12T09:15	-70.950	-11.080
Weddell Sea	ANT-VI/3	PS12/02380	1988-02-13T09:12	-69.200	-11.030
Weddell Sea	ANT-VI/3	PS12/02381	1988-02-14T09:11	-70.770	-14.070
Weddell Sea	ANT-VI/3	PS12/02382	1988-02-15T09:08	-71.780	-22.500
Weddell Sea	ANT-VI/3	PS12/02383	1988-02-16T09:11	-72.350	-26.830
Weddell Sea	ANT-VI/3	PS12/02384	1988-02-17T09:09	-74.170	-26.200
Weddell Sea	ANT-VI/3	PS12/02385	1988-02-18T09:06	-74.750	-26.470
Weddell Sea	ANT-VI/3	PS12/02386	1988-02-19T09:10	-75.470	-26.800
Weddell Sea	ANT-VI/3	PS12/02387	1988-02-20T09:08	-75.500	-26.700
Weddell Sea	ANT-VI/3	PS12/02388	1988-02-21T09:09	-73.800	-24.850
Weddell Sea	ANT-VI/3	PS12/02389	1988-02-22T09:10	-71.730	-18.120
Weddell Sea	ANT-VI/3	PS12/02390	1988-02-23T09:25	-70.640	-8.130
Weddell Sea	ANT-VI/3	PS12/02391	1988-02-25T09:09	-70.430	-10.630
Weddell Sea	ANT-VI/3	PS12/02392	1988-02-26T09:09	-70.980	-12.430
Weddell Sea	ANT-VI/3	PS12/02393	1988-02-27T09:29	-71.130	-11.980
Weddell Sea	ANT-VI/3	PS12/02394	1988-02-28T09:08	-70.630	-14.450
Weddell Sea	ANT-VI/3	PS12/02395	1988-02-29T09:07	-71.080	-11.880
Weddell Sea	ANT-VI/3	PS12/02396	1988-03-01T09:10	-70.330	-10.980
Weddell Sea	ANT-VI/3	PS12/02397	1988-03-02T06:41	-70.400	-7.800
Weddell Sea	ANT-VI/3	PS12/02398	1988-03-02T09:33	-70.570	-7.800
Weddell Sea	ANT-VI/3	PS12/02399	1988-03-03T09:16	-70.570	-8.070
Weddell Sea	ANT-VI/3	PS12/02400	1988-03-04T09:08	-70.620	-8.080
Weddell Sea	ANT-VI/3	PS12/02401	1988-03-05T09:10	-70.600	-8.100
Weddell Sea	ANT-VI/3	PS12/02402	1988-03-06T09:10	-66.780	-4.220
Weddell Sea	ANT-VI/3	PS12/02403	1988-03-07T09:08	-62.070	-0.070
South Atlantic Ocean	ANT-VI/3	PS12/02404	1988-03-08T09:15	-58.770	1.620
South Atlantic Ocean	ANT-VI/3	PS12/02405	1988-03-09T09:08	-54.920	3.320
South Atlantic Ocean	ANT-VI/3	PS12/02406	1988-03-10T09:11	-53.720	3.820
South Atlantic Ocean	ANT-VI/3	PS12/02407	1988-03-11T09:14	-52.250	9.380
South Atlantic Ocean	ANT-VI/3	PS12/02408	1988-03-12T09:10	-50.150	5.770
South Atlantic Ocean	ANT-VI/3	PS12/02409	1988-03-13T09:32	-48.350	7.280
South Atlantic Ocean	ANT-VI/3	PS12/02410	1988-03-14T09:07	-44.700	10.330
South Atlantic Ocean	ANT-VI/3	PS12/02411	1988-03-15T09:08	-40.230	13.750
South Atlantic Ocean	ANT-VIII/3	PS16/05865	1989-11-28T10:31	-53.000	-60.400
South Atlantic Ocean	ANT-VIII/3	PS16/05866	1989-11-27T10:31	-53.250	-52.850
South Atlantic Ocean	ANT-VIII/3	PS16/05867	1989-11-26T10:37	-53.600	-44.500
South Atlantic Ocean	ANT-VIII/3	PS16/05868	1989-11-24T10:33	-55.000	-33.100
South Atlantic Ocean	ANT-VIII/3	PS16/05869	1989-11-22T10:34	-54.600	-24.800
South Atlantic Ocean	ANT-VIII/3	PS16/05870	1989-11-21T10:31	-55.200	-18.750
South Atlantic Ocean	ANT-VIII/3	PS16/05871	1989-11-20T10:30	-53.700	-17.100
South Atlantic Ocean	ANT-VIII/3	PS16/05872	1989-11-19T10:34	-51.000	-14.600
South Atlantic Ocean	ANT-VIII/3	PS16/05873	1989-11-18T10:33	-48.800	-12.300
South Atlantic Ocean	ANT-VIII/3	PS16/05874	1989-11-17T10:31	-49.300	-9.200
South Atlantic Ocean	ANT-VIII/3	PS16/05875	1989-11-16T10:34	-50.900	-7.500
South Atlantic Ocean	ANT-VIII/3	PS16/05876	1989-11-14T10:29	-55.900	-1.450
South Atlantic Ocean	ANT-VIII/3	PS16/05877	1989-11-13T10:36	-55.450	1.150
South Atlantic Ocean	ANT-VIII/3	PS16/05878	1989-11-12T10:31	-53.700	3.900
